Features,Validation Report,Validation ROC AUC,Test Report,Test ROC AUC
"['SMA7_At_Entry', 'SMA10_At_Entry', 'EMA7_At_Entry', 'EMA15_At_Entry', 'RSI5_At_Entry', 'RSI10_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch5_K_At_Entry', 'Stoch7_D_At_Entry', 'BB10_High_At_Entry', 'BB10_Low_At_Entry', 'BB10_MAvg_At_Entry', 'BB15_High_At_Entry', 'BB15_Low_At_Entry', 'BB15_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.5245901639344263, 'recall': 0.5638766519823789, 'f1-score': 0.5435244161358812, 'support': 454.0}, '1.0': {'precision': 0.547945205479452, 'recall': 0.5084745762711864, 'f1-score': 0.5274725274725274, 'support': 472.0}, 'accuracy': 0.5356371490280778, 'macro avg': {'precision': 0.5362676847069392, 'recall': 0.5361756141267826, 'f1-score': 0.5354984718042043, 'support': 926.0}, 'weighted avg': {'precision': 0.5364946775513293, 'recall': 0.5356371490280778, 'f1-score': 0.5353424599273466, 'support': 926.0}}",0.5361756141267826,"{'0.0': {'precision': 0.4968944099378882, 'recall': 0.5206073752711496, 'f1-score': 0.5084745762711865, 'support': 461.0}, '1.0': {'precision': 0.5022522522522522, 'recall': 0.47854077253218885, 'f1-score': 0.4901098901098901, 'support': 466.0}, 'accuracy': 0.4994606256742179, 'macro avg': {'precision': 0.4995733310950702, 'recall': 0.49957407390166925, 'f1-score': 0.4992922331905383, 'support': 927.0}, 'weighted avg': {'precision': 0.49958778050799996, 'recall': 0.4994606256742179, 'f1-score': 0.4992427059894561, 'support': 927.0}}",0.4995740739016693
"['SMA7_At_Entry', 'SMA10_At_Entry', 'EMA7_At_Entry', 'EMA15_At_Entry', 'RSI5_At_Entry', 'RSI10_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch5_K_At_Entry', 'Stoch21_K_At_Entry', 'BB5_High_At_Entry', 'BB5_Low_At_Entry', 'BB5_MAvg_At_Entry', 'BB15_High_At_Entry', 'BB15_Low_At_Entry', 'BB15_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.5229166666666667, 'recall': 0.552863436123348, 'f1-score': 0.5374732334047109, 'support': 454.0}, '1.0': {'precision': 0.5448430493273543, 'recall': 0.5148305084745762, 'f1-score': 0.5294117647058822, 'support': 472.0}, 'accuracy': 0.5334773218142549, 'macro avg': {'precision': 0.5338798579970105, 'recall': 0.533846972298962, 'f1-score': 0.5334424990552966, 'support': 926.0}, 'weighted avg': {'precision': 0.534092965387881, 'recall': 0.5334773218142548, 'f1-score': 0.5333641478476405, 'support': 926.0}}",0.533846972298962,"{'0.0': {'precision': 0.49586776859504134, 'recall': 0.5206073752711496, 'f1-score': 0.5079365079365079, 'support': 461.0}, '1.0': {'precision': 0.5011286681715575, 'recall': 0.47639484978540775, 'f1-score': 0.4884488448844885, 'support': 466.0}, 'accuracy': 0.49838187702265374, 'macro avg': {'precision': 0.49849821838329944, 'recall': 0.49850111252827867, 'f1-score': 0.4981926764104982, 'support': 927.0}, 'weighted avg': {'precision': 0.49851240635410987, 'recall': 0.49838187702265374, 'f1-score': 0.49814012068489943, 'support': 927.0}}",0.4985011125282788
"['SMA7_At_Entry', 'SMA10_At_Entry', 'EMA7_At_Entry', 'EMA15_At_Entry', 'RSI5_At_Entry', 'RSI10_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch5_K_At_Entry', 'Stoch21_D_At_Entry', 'BB10_High_At_Entry', 'BB10_Low_At_Entry', 'BB10_MAvg_At_Entry', 'BB15_High_At_Entry', 'BB15_Low_At_Entry', 'BB15_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.5189620758483033, 'recall': 0.5726872246696035, 'f1-score': 0.5445026178010471, 'support': 454.0}, '1.0': {'precision': 0.5435294117647059, 'recall': 0.4894067796610169, 'f1-score': 0.5150501672240803, 'support': 472.0}, 'accuracy': 0.5302375809935205, 'macro avg': {'precision': 0.5312457438065046, 'recall': 0.5310470021653102, 'f1-score': 0.5297763925125637, 'support': 926.0}, 'weighted avg': {'precision': 0.5314845192095798, 'recall': 0.5302375809935205, 'f1-score': 0.5294901375933492, 'support': 926.0}}",0.5310470021653102,"{'0.0': {'precision': 0.4898373983739837, 'recall': 0.5227765726681128, 'f1-score': 0.5057712486883525, 'support': 461.0}, '1.0': {'precision': 0.4942528735632184, 'recall': 0.4613733905579399, 'f1-score': 0.4772475027746948, 'support': 466.0}, 'accuracy': 0.4919093851132686, 'macro avg': {'precision': 0.49204513596860106, 'recall': 0.4920749816130264, 'f1-score': 0.49150937573152365, 'support': 927.0}, 'weighted avg': {'precision': 0.4920570439383671, 'recall': 0.4919093851132686, 'f1-score': 0.49143245085041887, 'support': 927.0}}",0.4920749816130264
"['SMA7_At_Entry', 'SMA10_At_Entry', 'EMA7_At_Entry', 'EMA15_At_Entry', 'RSI5_At_Entry', 'RSI10_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch5_D_At_Entry', 'Stoch7_K_At_Entry', 'BB5_High_At_Entry', 'BB5_Low_At_Entry', 'BB5_MAvg_At_Entry', 'BB10_High_At_Entry', 'BB10_Low_At_Entry', 'BB10_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.524390243902439, 'recall': 0.5682819383259912, 'f1-score': 0.5454545454545454, 'support': 454.0}, '1.0': {'precision': 0.5483870967741935, 'recall': 0.5042372881355932, 'f1-score': 0.5253863134657836, 'support': 472.0}, 'accuracy': 0.5356371490280778, 'macro avg': {'precision': 0.5363886703383163, 'recall': 0.5362596132307922, 'f1-score': 0.5354204294601645, 'support': 926.0}, 'weighted avg': {'precision': 0.5366219010897696, 'recall': 0.5356371490280778, 'f1-score': 0.5352253818490427, 'support': 926.0}}",0.5362596132307922,"{'0.0': {'precision': 0.5010706638115632, 'recall': 0.5075921908893709, 'f1-score': 0.5043103448275861, 'support': 461.0}, '1.0': {'precision': 0.5065217391304347, 'recall': 0.5, 'f1-score': 0.5032397408207343, 'support': 466.0}, 'accuracy': 0.5037756202804746, 'macro avg': {'precision': 0.5037962014709989, 'recall': 0.5037960954446854, 'f1-score': 0.5037750428241602, 'support': 927.0}, 'weighted avg': {'precision': 0.5038109023213735, 'recall': 0.5037756202804746, 'f1-score': 0.5037721555425884, 'support': 927.0}}",0.5037960954446855
"['SMA7_At_Entry', 'SMA10_At_Entry', 'EMA7_At_Entry', 'EMA15_At_Entry', 'RSI5_At_Entry', 'RSI10_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch5_D_At_Entry', 'Stoch7_K_At_Entry', 'BB10_High_At_Entry', 'BB10_Low_At_Entry', 'BB10_MAvg_At_Entry', 'BB15_High_At_Entry', 'BB15_Low_At_Entry', 'BB15_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.520746887966805, 'recall': 0.552863436123348, 'f1-score': 0.5363247863247864, 'support': 454.0}, '1.0': {'precision': 0.5427927927927928, 'recall': 0.510593220338983, 'f1-score': 0.5262008733624454, 'support': 472.0}, 'accuracy': 0.531317494600432, 'macro avg': {'precision': 0.5317698403797989, 'recall': 0.5317283282311656, 'f1-score': 0.531262829843616, 'support': 926.0}, 'weighted avg': {'precision': 0.5319841094331833, 'recall': 0.531317494600432, 'f1-score': 0.5311644332813469, 'support': 926.0}}",0.5317283282311656,"{'0.0': {'precision': 0.5, 'recall': 0.5184381778741866, 'f1-score': 0.5090521831735889, 'support': 461.0}, '1.0': {'precision': 0.5055679287305123, 'recall': 0.4871244635193133, 'f1-score': 0.49617486338797817, 'support': 466.0}, 'accuracy': 0.5026968716289104, 'macro avg': {'precision': 0.5027839643652561, 'recall': 0.50278132069675, 'f1-score': 0.5026135232807836, 'support': 927.0}, 'weighted avg': {'precision': 0.5027989803542813, 'recall': 0.5026968716289104, 'f1-score': 0.5025787948023973, 'support': 927.0}}",0.5027813206967499
"['SMA7_At_Entry', 'SMA10_At_Entry', 'EMA7_At_Entry', 'EMA15_At_Entry', 'RSI5_At_Entry', 'RSI10_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch5_D_At_Entry', 'Stoch7_D_At_Entry', 'BB5_High_At_Entry', 'BB5_Low_At_Entry', 'BB5_MAvg_At_Entry', 'BB10_High_At_Entry', 'BB10_Low_At_Entry', 'BB10_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.5229540918163673, 'recall': 0.5770925110132159, 'f1-score': 0.5486910994764398, 'support': 454.0}, '1.0': {'precision': 0.548235294117647, 'recall': 0.4936440677966102, 'f1-score': 0.5195094760312152, 'support': 472.0}, 'accuracy': 0.5345572354211663, 'macro avg': {'precision': 0.5355946929670072, 'recall': 0.535368289404913, 'f1-score': 0.5341002877538275, 'support': 926.0}, 'weighted avg': {'precision': 0.5358404065962853, 'recall': 0.5345572354211663, 'f1-score': 0.5338166650637551, 'support': 926.0}}",0.5353682894049131,"{'0.0': {'precision': 0.5072463768115942, 'recall': 0.5314533622559653, 'f1-score': 0.5190677966101696, 'support': 461.0}, '1.0': {'precision': 0.5135135135135135, 'recall': 0.4892703862660944, 'f1-score': 0.5010989010989011, 'support': 466.0}, 'accuracy': 0.5102481121898598, 'macro avg': {'precision': 0.5103799451625539, 'recall': 0.5103618742610299, 'f1-score': 0.5100833488545353, 'support': 927.0}, 'weighted avg': {'precision': 0.5103968468257197, 'recall': 0.5102481121898598, 'f1-score': 0.5100348890500281, 'support': 927.0}}",0.5103618742610299
"['SMA7_At_Entry', 'SMA10_At_Entry', 'EMA7_At_Entry', 'EMA15_At_Entry', 'RSI5_At_Entry', 'RSI10_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch5_D_At_Entry', 'Stoch7_D_At_Entry', 'BB10_High_At_Entry', 'BB10_Low_At_Entry', 'BB10_MAvg_At_Entry', 'BB15_High_At_Entry', 'BB15_Low_At_Entry', 'BB15_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.530938123752495, 'recall': 0.5859030837004405, 'f1-score': 0.5570680628272251, 'support': 454.0}, '1.0': {'precision': 0.5576470588235294, 'recall': 0.5021186440677966, 'f1-score': 0.5284280936454848, 'support': 472.0}, 'accuracy': 0.5431965442764579, 'macro avg': {'precision': 0.5442925912880122, 'recall': 0.5440108638841186, 'f1-score': 0.542748078236355, 'support': 926.0}, 'weighted avg': {'precision': 0.5445521813696962, 'recall': 0.5431965442764579, 'f1-score': 0.542469720004567, 'support': 926.0}}",0.5440108638841186,"{'0.0': {'precision': 0.5051334702258727, 'recall': 0.5336225596529284, 'f1-score': 0.518987341772152, 'support': 461.0}, '1.0': {'precision': 0.5113636363636364, 'recall': 0.48283261802575106, 'f1-score': 0.4966887417218543, 'support': 466.0}, 'accuracy': 0.5080906148867314, 'macro avg': {'precision': 0.5082485532947545, 'recall': 0.5082275888393397, 'f1-score': 0.5078380417470032, 'support': 927.0}, 'weighted avg': {'precision': 0.5082653552530548, 'recall': 0.5080906148867314, 'f1-score': 0.5077779052851631, 'support': 927.0}}",0.5082275888393398
"['SMA7_At_Entry', 'SMA10_At_Entry', 'EMA7_At_Entry', 'EMA15_At_Entry', 'RSI5_At_Entry', 'RSI10_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch5_D_At_Entry', 'Stoch21_K_At_Entry', 'BB5_High_At_Entry', 'BB5_Low_At_Entry', 'BB5_MAvg_At_Entry', 'BB15_High_At_Entry', 'BB15_Low_At_Entry', 'BB15_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.5233265720081136, 'recall': 0.5682819383259912, 'f1-score': 0.5448785638859557, 'support': 454.0}, '1.0': {'precision': 0.5473441108545035, 'recall': 0.5021186440677966, 'f1-score': 0.523756906077348, 'support': 472.0}, 'accuracy': 0.5345572354211663, 'macro avg': {'precision': 0.5353353414313086, 'recall': 0.5352002911968938, 'f1-score': 0.5343177349816519, 'support': 926.0}, 'weighted avg': {'precision': 0.5355687732343513, 'recall': 0.5345572354211663, 'f1-score': 0.5341124488906395, 'support': 926.0}}",0.5352002911968939,"{'0.0': {'precision': 0.49793388429752067, 'recall': 0.5227765726681128, 'f1-score': 0.51005291005291, 'support': 461.0}, '1.0': {'precision': 0.5033860045146726, 'recall': 0.47854077253218885, 'f1-score': 0.49064906490649063, 'support': 466.0}, 'accuracy': 0.5005393743257821, 'macro avg': {'precision': 0.5006599444060966, 'recall': 0.5006586726001508, 'f1-score': 0.5003509874797003, 'support': 927.0}, 'weighted avg': {'precision': 0.5006746480744276, 'recall': 0.5005393743257821, 'f1-score': 0.5002986578002332, 'support': 927.0}}",0.5006586726001508
"['SMA7_At_Entry', 'SMA10_At_Entry', 'EMA7_At_Entry', 'EMA15_At_Entry', 'RSI5_At_Entry', 'RSI10_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch5_D_At_Entry', 'Stoch21_D_At_Entry', 'BB10_High_At_Entry', 'BB10_Low_At_Entry', 'BB10_MAvg_At_Entry', 'BB15_High_At_Entry', 'BB15_Low_At_Entry', 'BB15_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.5251509054325956, 'recall': 0.5748898678414097, 'f1-score': 0.5488958990536278, 'support': 454.0}, '1.0': {'precision': 0.5501165501165501, 'recall': 0.5, 'f1-score': 0.5238623751387348, 'support': 472.0}, 'accuracy': 0.5367170626349892, 'macro avg': {'precision': 0.5376337277745729, 'recall': 0.5374449339207048, 'f1-score': 0.5363791370961812, 'support': 926.0}, 'weighted avg': {'precision': 0.5378763744291686, 'recall': 0.5367170626349892, 'f1-score': 0.5361358307082396, 'support': 926.0}}",0.5374449339207049,"{'0.0': {'precision': 0.5075268817204301, 'recall': 0.5119305856832972, 'f1-score': 0.509719222462203, 'support': 461.0}, '1.0': {'precision': 0.512987012987013, 'recall': 0.5085836909871244, 'f1-score': 0.5107758620689656, 'support': 466.0}, 'accuracy': 0.5102481121898598, 'macro avg': {'precision': 0.5102569473537215, 'recall': 0.5102571383352108, 'f1-score': 0.5102475422655843, 'support': 927.0}, 'weighted avg': {'precision': 0.5102716726268245, 'recall': 0.5102481121898598, 'f1-score': 0.5102503918869618, 'support': 927.0}}",0.5102571383352108
"['SMA7_At_Entry', 'SMA10_At_Entry', 'EMA7_At_Entry', 'EMA15_At_Entry', 'RSI5_At_Entry', 'RSI10_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch7_K_At_Entry', 'Stoch7_D_At_Entry', 'BB10_High_At_Entry', 'BB10_Low_At_Entry', 'BB10_MAvg_At_Entry', 'BB15_High_At_Entry', 'BB15_Low_At_Entry', 'BB15_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.5204081632653061, 'recall': 0.5616740088105727, 'f1-score': 0.5402542372881356, 'support': 454.0}, '1.0': {'precision': 0.5435779816513762, 'recall': 0.5021186440677966, 'f1-score': 0.5220264317180616, 'support': 472.0}, 'accuracy': 0.531317494600432, 'macro avg': {'precision': 0.5319930724583412, 'recall': 0.5318963264391847, 'f1-score': 0.5311403345030986, 'support': 926.0}, 'weighted avg': {'precision': 0.5322182650776442, 'recall': 0.531317494600432, 'f1-score': 0.5309631744057652, 'support': 926.0}}",0.5318963264391847,"{'0.0': {'precision': 0.4978723404255319, 'recall': 0.5075921908893709, 'f1-score': 0.5026852846401718, 'support': 461.0}, '1.0': {'precision': 0.5032822757111597, 'recall': 0.49356223175965663, 'f1-score': 0.49837486457204766, 'support': 466.0}, 'accuracy': 0.5005393743257821, 'macro avg': {'precision': 0.5005773080683458, 'recall': 0.5005772113245137, 'f1-score': 0.5005300746061098, 'support': 927.0}, 'weighted avg': {'precision': 0.5005918979693318, 'recall': 0.5005393743257821, 'f1-score': 0.5005184499565194, 'support': 927.0}}",0.5005772113245138
"['SMA7_At_Entry', 'SMA10_At_Entry', 'EMA7_At_Entry', 'EMA15_At_Entry', 'RSI5_At_Entry', 'RSI10_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch7_D_At_Entry', 'Stoch21_K_At_Entry', 'BB5_High_At_Entry', 'BB5_Low_At_Entry', 'BB5_MAvg_At_Entry', 'BB10_High_At_Entry', 'BB10_Low_At_Entry', 'BB10_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.5225409836065574, 'recall': 0.5616740088105727, 'f1-score': 0.5414012738853504, 'support': 454.0}, '1.0': {'precision': 0.545662100456621, 'recall': 0.5063559322033898, 'f1-score': 0.5252747252747253, 'support': 472.0}, 'accuracy': 0.5334773218142549, 'macro avg': {'precision': 0.5341015420315892, 'recall': 0.5340149705069812, 'f1-score': 0.5333379995800378, 'support': 926.0}, 'weighted avg': {'precision': 0.5343262613098295, 'recall': 0.5334773218142549, 'f1-score': 0.5331812620665437, 'support': 926.0}}",0.5340149705069812,"{'0.0': {'precision': 0.4904051172707889, 'recall': 0.49891540130151846, 'f1-score': 0.4946236559139785, 'support': 461.0}, '1.0': {'precision': 0.49563318777292575, 'recall': 0.4871244635193133, 'f1-score': 0.4913419913419913, 'support': 466.0}, 'accuracy': 0.4929881337648328, 'macro avg': {'precision': 0.49301915252185735, 'recall': 0.49301993241041586, 'f1-score': 0.4929828236279849, 'support': 927.0}, 'weighted avg': {'precision': 0.4930332519568685, 'recall': 0.4929881337648328, 'f1-score': 0.4929739733999051, 'support': 927.0}}",0.49301993241041586
"['SMA7_At_Entry', 'SMA10_At_Entry', 'EMA7_At_Entry', 'EMA15_At_Entry', 'RSI5_At_Entry', 'RSI15_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch5_K_At_Entry', 'Stoch5_D_At_Entry', 'BB5_High_At_Entry', 'BB5_Low_At_Entry', 'BB5_MAvg_At_Entry', 'BB10_High_At_Entry', 'BB10_Low_At_Entry', 'BB10_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.525, 'recall': 0.5550660792951542, 'f1-score': 0.5396145610278372, 'support': 454.0}, '1.0': {'precision': 0.547085201793722, 'recall': 0.5169491525423728, 'f1-score': 0.531590413943355, 'support': 472.0}, 'accuracy': 0.5356371490280778, 'macro avg': {'precision': 0.5360426008968611, 'recall': 0.5360076159187634, 'f1-score': 0.5356024874855961, 'support': 926.0}, 'weighted avg': {'precision': 0.5362572518862169, 'recall': 0.5356371490280778, 'f1-score': 0.5355244990150126, 'support': 926.0}}",0.5360076159187634,"{'0.0': {'precision': 0.5, 'recall': 0.5184381778741866, 'f1-score': 0.5090521831735889, 'support': 461.0}, '1.0': {'precision': 0.5055679287305123, 'recall': 0.4871244635193133, 'f1-score': 0.49617486338797817, 'support': 466.0}, 'accuracy': 0.5026968716289104, 'macro avg': {'precision': 0.5027839643652561, 'recall': 0.50278132069675, 'f1-score': 0.5026135232807836, 'support': 927.0}, 'weighted avg': {'precision': 0.5027989803542813, 'recall': 0.5026968716289104, 'f1-score': 0.5025787948023973, 'support': 927.0}}",0.5027813206967499
"['SMA7_At_Entry', 'SMA10_At_Entry', 'EMA7_At_Entry', 'EMA15_At_Entry', 'RSI5_At_Entry', 'RSI15_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch5_K_At_Entry', 'Stoch7_D_At_Entry', 'BB5_High_At_Entry', 'BB5_Low_At_Entry', 'BB5_MAvg_At_Entry', 'BB10_High_At_Entry', 'BB10_Low_At_Entry', 'BB10_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.5224489795918368, 'recall': 0.5638766519823789, 'f1-score': 0.5423728813559323, 'support': 454.0}, '1.0': {'precision': 0.5458715596330275, 'recall': 0.5042372881355932, 'f1-score': 0.5242290748898678, 'support': 472.0}, 'accuracy': 0.5334773218142549, 'macro avg': {'precision': 0.5341602696124321, 'recall': 0.5340569700589861, 'f1-score': 0.5333009781229001, 'support': 926.0}, 'weighted avg': {'precision': 0.5343879188784911, 'recall': 0.5334773218142549, 'f1-score': 0.5331246344315452, 'support': 926.0}}",0.534056970058986,"{'0.0': {'precision': 0.4874476987447699, 'recall': 0.5054229934924078, 'f1-score': 0.49627263045793396, 'support': 461.0}, '1.0': {'precision': 0.4922048997772829, 'recall': 0.4742489270386266, 'f1-score': 0.4830601092896175, 'support': 466.0}, 'accuracy': 0.48975188781014023, 'macro avg': {'precision': 0.4898262992610264, 'recall': 0.48983596026551723, 'f1-score': 0.48966636987377576, 'support': 927.0}, 'weighted avg': {'precision': 0.48983912882152403, 'recall': 0.48975188781014023, 'f1-score': 0.4896307374002905, 'support': 927.0}}",0.4898359602655172
"['SMA7_At_Entry', 'SMA10_At_Entry', 'EMA7_At_Entry', 'EMA15_At_Entry', 'RSI5_At_Entry', 'RSI15_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch5_K_At_Entry', 'Stoch7_D_At_Entry', 'BB5_High_At_Entry', 'BB5_Low_At_Entry', 'BB5_MAvg_At_Entry', 'BB15_High_At_Entry', 'BB15_Low_At_Entry', 'BB15_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.5211267605633803, 'recall': 0.5704845814977973, 'f1-score': 0.544689800210305, 'support': 454.0}, '1.0': {'precision': 0.5454545454545454, 'recall': 0.4957627118644068, 'f1-score': 0.5194228634850167, 'support': 472.0}, 'accuracy': 0.5323974082073434, 'macro avg': {'precision': 0.5332906530089628, 'recall': 0.533123646681102, 'f1-score': 0.5320563318476608, 'support': 926.0}, 'weighted avg': {'precision': 0.5335271001623327, 'recall': 0.5323974082073434, 'f1-score': 0.5318107568686894, 'support': 926.0}}",0.5331236466811021,"{'0.0': {'precision': 0.504149377593361, 'recall': 0.527114967462039, 'f1-score': 0.5153764581124072, 'support': 461.0}, '1.0': {'precision': 0.5101123595505618, 'recall': 0.4871244635193133, 'f1-score': 0.49835345773874856, 'support': 466.0}, 'accuracy': 0.5070118662351673, 'macro avg': {'precision': 0.5071308685719613, 'recall': 0.5071197154906761, 'f1-score': 0.5068649579255778, 'support': 927.0}, 'weighted avg': {'precision': 0.5071469499688255, 'recall': 0.5070118662351673, 'f1-score': 0.5068190490788312, 'support': 927.0}}",0.5071197154906761
"['SMA7_At_Entry', 'SMA10_At_Entry', 'EMA7_At_Entry', 'EMA15_At_Entry', 'RSI5_At_Entry', 'RSI15_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch5_K_At_Entry', 'Stoch21_D_At_Entry', 'BB5_High_At_Entry', 'BB5_Low_At_Entry', 'BB5_MAvg_At_Entry', 'BB10_High_At_Entry', 'BB10_Low_At_Entry', 'BB10_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.5221774193548387, 'recall': 0.5704845814977973, 'f1-score': 0.5452631578947369, 'support': 454.0}, '1.0': {'precision': 0.5465116279069767, 'recall': 0.4978813559322034, 'f1-score': 0.5210643015521064, 'support': 472.0}, 'accuracy': 0.5334773218142549, 'macro avg': {'precision': 0.5343445236309077, 'recall': 0.5341829687150004, 'f1-score': 0.5331637297234216, 'support': 926.0}, 'weighted avg': {'precision': 0.5345810332172677, 'recall': 0.5334773218142549, 'f1-score': 0.5329285356552967, 'support': 926.0}}",0.5341829687150004,"{'0.0': {'precision': 0.5104602510460251, 'recall': 0.5292841648590022, 'f1-score': 0.5197018104366348, 'support': 461.0}, '1.0': {'precision': 0.5167037861915368, 'recall': 0.4978540772532189, 'f1-score': 0.5071038251366121, 'support': 466.0}, 'accuracy': 0.5134843581445523, 'macro avg': {'precision': 0.5135820186187809, 'recall': 0.5135691210561105, 'f1-score': 0.5134028177866234, 'support': 927.0}, 'weighted avg': {'precision': 0.513598856631579, 'recall': 0.5134843581445523, 'f1-score': 0.5133688426374864, 'support': 927.0}}",0.5135691210561105
"['SMA7_At_Entry', 'SMA10_At_Entry', 'EMA7_At_Entry', 'EMA15_At_Entry', 'RSI5_At_Entry', 'RSI15_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch5_D_At_Entry', 'Stoch7_K_At_Entry', 'BB5_High_At_Entry', 'BB5_Low_At_Entry', 'BB5_MAvg_At_Entry', 'BB15_High_At_Entry', 'BB15_Low_At_Entry', 'BB15_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.5201612903225806, 'recall': 0.5682819383259912, 'f1-score': 0.5431578947368421, 'support': 454.0}, '1.0': {'precision': 0.5441860465116279, 'recall': 0.4957627118644068, 'f1-score': 0.5188470066518847, 'support': 472.0}, 'accuracy': 0.531317494600432, 'macro avg': {'precision': 0.5321736684171043, 'recall': 0.532022325095199, 'f1-score': 0.5310024506943634, 'support': 926.0}, 'weighted avg': {'precision': 0.5324071703671058, 'recall': 0.531317494600432, 'f1-score': 0.530766167764812, 'support': 926.0}}",0.532022325095199,"{'0.0': {'precision': 0.5021186440677966, 'recall': 0.5140997830802603, 'f1-score': 0.5080385852090032, 'support': 461.0}, '1.0': {'precision': 0.5076923076923077, 'recall': 0.4957081545064378, 'f1-score': 0.501628664495114, 'support': 466.0}, 'accuracy': 0.5048543689320388, 'macro avg': {'precision': 0.5049054758800522, 'recall': 0.504903968793349, 'f1-score': 0.5048336248520586, 'support': 927.0}, 'weighted avg': {'precision': 0.5049205073353502, 'recall': 0.5048543689320388, 'f1-score': 0.5048163381187417, 'support': 927.0}}",0.504903968793349
